Record Length,15000,,Source,CH1,CH2
Sample Interval,40000.0000000000000,,Second,Volt,Volt
,,,-182920000.00000000000,5.12000,1.12000
,,,-182880000.00000000000,5.12000,1.08000
,,,-182840000.00000000000,5.16000,1.08000
,,,-182800000.00000000000,5.08000,1.08000
,,,-182760000.00000000000,5.12000,1.08000
,,,-182720000.00000000000,5.16000,1.08000
,,,-182680000.00000000000,5.12000,1.08000
,,,-182640000.00000000000,5.12000,1.08000
,,,-182600000.00000000000,5.08000,1.12000
,,,-182560000.00000000000,5.12000,1.08000
,,,-182520000.00000000000,5.12000,1.08000
,,,-182480000.00000000000,5.12000,1.12000
,,,-182440000.00000000000,5.12000,1.08000
,,,-182400000.00000000000,5.08000,1.08000
,,,-182360000.00000000000,5.16000,1.08000
,,,-182320000.00000000000,5.16000,1.12000
,,,-182280000.00000000000,5.16000,1.08000
,,,-182240000.00000000000,5.12000,1.08000
,,,-182200000.00000000000,5.16000,1.12000
,,,-182160000.00000000000,5.08000,1.12000
,,,-182120000.00000000000,5.12000,1.08000
,,,-182080000.00000000000,5.12000,1.12000
,,,-182040000.00000000000,5.12000,1.12000
,,,-182000000.00000000000,5.16000,1.12000
,,,-181960000.00000000000,5.12000,1.12000
,,,-181920000.00000000000,5.12000,1.08000
,,,-181880000.00000000000,5.12000,1.08000
,,,-181840000.00000000000,5.12000,1.08000
,,,-181800000.00000000000,5.12000,1.12000
,,,-181760000.00000000000,5.12000,1.12000
,,,-181720000.00000000000,5.16000,1.12000
,,,-181680000.00000000000,5.08000,1.08000
,,,-181640000.00000000000,5.12000,1.08000
,,,-181600000.00000000000,5.12000,1.12000
,,,-181560000.00000000000,5.16000,1.12000
,,,-181520000.00000000000,5.12000,1.08000
,,,-181480000.00000000000,5.12000,1.12000
,,,-181440000.00000000000,5.12000,1.04000
,,,-181400000.00000000000,5.12000,1.08000
,,,-181360000.00000000000,5.12000,1.12000
,,,-181320000.00000000000,5.12000,1.08000
,,,-181280000.00000000000,5.12000,1.08000
,,,-181240000.00000000000,5.08000,1.12000
,,,-181200000.00000000000,5.16000,1.08000
,,,-181160000.00000000000,5.12000,1.08000
,,,-181120000.00000000000,5.16000,1.08000
,,,-181080000.00000000000,5.08000,1.08000
,,,-181040000.00000000000,5.16000,1.12000
,,,-181000000.00000000000,5.12000,1.08000
,,,-180960000.00000000000,5.12000,1.08000
,,,-180920000.00000000000,5.12000,1.08000
,,,-180880000.00000000000,5.12000,1.08000
,,,-180840000.00000000000,5.12000,1.08000
,,,-180800000.00000000000,5.12000,1.08000
,,,-180760000.00000000000,5.12000,1.08000
,,,-180720000.00000000000,5.08000,1.08000
,,,-180680000.00000000000,5.12000,1.12000
,,,-180640000.00000000000,5.12000,1.12000
,,,-180600000.00000000000,5.12000,1.08000
,,,-180560000.00000000000,5.12000,1.08000
,,,-180520000.00000000000,5.00000,1.08000
,,,-180480000.00000000000,5.12000,1.12000
,,,-180440000.00000000000,5.12000,1.08000
,,,-180400000.00000000000,5.12000,1.12000
,,,-180360000.00000000000,5.16000,1.08000
,,,-180320000.00000000000,5.12000,1.08000
,,,-180280000.00000000000,5.16000,1.12000
,,,-180240000.00000000000,5.12000,1.12000
,,,-180200000.00000000000,5.12000,1.08000
,,,-180160000.00000000000,5.12000,1.08000
,,,-180120000.00000000000,5.08000,1.08000
,,,-180080000.00000000000,5.12000,1.08000
,,,-180040000.00000000000,5.12000,1.08000
,,,-180000000.00000000000,5.12000,1.08000
,,,-179960000.00000000000,5.12000,1.12000
,,,-179920000.00000000000,5.08000,1.08000
,,,-179880000.00000000000,5.16000,1.12000
,,,-179840000.00000000000,5.12000,1.08000
,,,-179800000.00000000000,5.12000,1.08000
,,,-179760000.00000000000,5.04000,1.08000
,,,-179720000.00000000000,5.12000,1.08000
,,,-179680000.00000000000,5.12000,1.12000
,,,-179640000.00000000000,5.12000,1.12000
,,,-179600000.00000000000,5.12000,1.08000
,,,-179560000.00000000000,5.12000,1.08000
,,,-179520000.00000000000,5.12000,1.08000
,,,-179480000.00000000000,5.12000,1.08000
,,,-179440000.00000000000,5.12000,1.08000
,,,-179400000.00000000000,5.12000,1.08000
,,,-179360000.00000000000,5.12000,1.12000
,,,-179320000.00000000000,5.12000,1.08000
,,,-179280000.00000000000,5.04000,1.08000
,,,-179240000.00000000000,5.08000,1.12000
,,,-179200000.00000000000,5.12000,1.08000
,,,-179160000.00000000000,5.12000,1.12000
,,,-179120000.00000000000,5.12000,1.08000
,,,-179080000.00000000000,5.12000,1.08000
,,,-179040000.00000000000,5.12000,1.08000
,,,-179000000.00000000000,5.12000,1.08000
,,,-178960000.00000000000,5.12000,1.12000
,,,-178920000.00000000000,5.12000,1.12000
,,,-178880000.00000000000,5.16000,1.12000
,,,-178840000.00000000000,5.04000,1.12000
,,,-178800000.00000000000,5.12000,1.08000
,,,-178760000.00000000000,5.12000,1.08000
,,,-178720000.00000000000,5.12000,1.08000
,,,-178680000.00000000000,5.12000,1.08000
,,,-178640000.00000000000,5.12000,1.12000
,,,-178600000.00000000000,5.16000,1.08000
,,,-178560000.00000000000,5.16000,1.08000
,,,-178520000.00000000000,5.12000,1.08000
,,,-178480000.00000000000,5.12000,1.08000
,,,-178440000.00000000000,5.20000,1.08000
,,,-178400000.00000000000,5.12000,1.12000
,,,-178360000.00000000000,5.16000,1.08000
,,,-178320000.00000000000,5.12000,1.08000
,,,-178280000.00000000000,5.12000,1.12000
,,,-178240000.00000000000,5.16000,1.04000
,,,-178200000.00000000000,5.12000,1.08000
,,,-178160000.00000000000,5.12000,1.12000
,,,-178120000.00000000000,5.12000,1.12000
,,,-178080000.00000000000,5.12000,1.12000
,,,-178040000.00000000000,5.12000,1.12000
,,,-178000000.00000000000,5.12000,1.08000
,,,-177960000.00000000000,5.12000,1.08000
,,,-177920000.00000000000,5.04000,1.12000
,,,-177880000.00000000000,5.12000,1.08000
,,,-177840000.00000000000,5.12000,1.12000
,,,-177800000.00000000000,5.16000,1.08000
,,,-177760000.00000000000,5.12000,1.08000
,,,-177720000.00000000000,5.12000,1.08000
,,,-177680000.00000000000,5.08000,1.12000
,,,-177640000.00000000000,5.12000,1.08000
,,,-177600000.00000000000,5.12000,1.12000
,,,-177560000.00000000000,5.12000,1.12000
,,,-177520000.00000000000,5.16000,1.08000
,,,-177480000.00000000000,5.08000,1.08000
,,,-177440000.00000000000,5.12000,1.12000
,,,-177400000.00000000000,5.12000,1.12000
,,,-177360000.00000000000,5.12000,1.08000
,,,-177320000.00000000000,5.12000,1.12000
,,,-177280000.00000000000,5.12000,1.08000
,,,-177240000.00000000000,5.12000,1.08000
,,,-177200000.00000000000,5.12000,1.12000
,,,-177160000.00000000000,5.12000,1.08000
,,,-177120000.00000000000,5.12000,1.08000
,,,-177080000.00000000000,5.12000,1.12000
,,,-177040000.00000000000,5.08000,1.12000
,,,-177000000.00000000000,5.12000,1.12000
,,,-176960000.00000000000,5.08000,1.08000
,,,-176920000.00000000000,5.08000,1.12000
,,,-176880000.00000000000,5.12000,1.08000
,,,-176840000.00000000000,5.04000,1.12000
,,,-176800000.00000000000,5.12000,1.12000
,,,-176760000.00000000000,5.08000,1.12000
,,,-176720000.00000000000,5.12000,1.08000
,,,-176680000.00000000000,5.08000,1.08000
,,,-176640000.00000000000,5.12000,1.08000
,,,-176600000.00000000000,5.12000,1.08000
,,,-176560000.00000000000,5.08000,1.12000
,,,-176520000.00000000000,5.12000,1.12000
,,,-176480000.00000000000,5.12000,1.08000
,,,-176440000.00000000000,5.16000,1.12000
,,,-176400000.00000000000,5.12000,1.08000
,,,-176360000.00000000000,5.12000,1.12000
,,,-176320000.00000000000,5.12000,1.08000
,,,-176280000.00000000000,5.16000,1.12000
,,,-176240000.00000000000,5.16000,1.12000
,,,-176200000.00000000000,5.12000,1.08000
,,,-176160000.00000000000,5.12000,1.12000
,,,-176120000.00000000000,5.12000,1.12000
,,,-176080000.00000000000,5.12000,1.12000
,,,-176040000.00000000000,5.12000,1.12000
,,,-176000000.00000000000,5.12000,1.12000
,,,-175960000.00000000000,5.16000,1.12000
,,,-175920000.00000000000,5.12000,1.08000
,,,-175880000.00000000000,5.12000,1.12000
,,,-175840000.00000000000,5.08000,1.12000
,,,-175800000.00000000000,5.12000,1.12000
,,,-175760000.00000000000,5.12000,1.12000
,,,-175720000.00000000000,5.12000,1.08000
,,,-175680000.00000000000,5.12000,1.12000
,,,-175640000.00000000000,5.08000,1.08000
,,,-175600000.00000000000,5.16000,1.08000
,,,-175560000.00000000000,5.12000,1.12000
,,,-175520000.00000000000,5.12000,1.08000
,,,-175480000.00000000000,5.12000,1.12000
,,,-175440000.00000000000,5.16000,1.12000
,,,-175400000.00000000000,5.16000,1.12000
,,,-175360000.00000000000,5.16000,1.12000
,,,-175320000.00000000000,5.16000,1.08000
,,,-175280000.00000000000,5.08000,1.12000
,,,-175240000.00000000000,5.12000,1.12000
,,,-175200000.00000000000,5.08000,1.12000
,,,-175160000.00000000000,5.12000,1.12000
,,,-175120000.00000000000,5.12000,1.12000
,,,-175080000.00000000000,5.08000,1.12000
,,,-175040000.00000000000,5.12000,1.08000
,,,-175000000.00000000000,5.12000,1.12000
,,,-174960000.00000000000,5.12000,1.08000
,,,-174920000.00000000000,5.12000,1.12000
,,,-174880000.00000000000,5.12000,1.12000
,,,-174840000.00000000000,5.12000,1.12000
,,,-174800000.00000000000,5.16000,1.12000
,,,-174760000.00000000000,5.12000,1.12000
,,,-174720000.00000000000,5.12000,1.08000
,,,-174680000.00000000000,5.16000,1.12000
,,,-174640000.00000000000,5.08000,1.08000
,,,-174600000.00000000000,5.16000,1.08000
,,,-174560000.00000000000,5.16000,1.12000
,,,-174520000.00000000000,5.16000,1.08000
,,,-174480000.00000000000,5.12000,1.12000
,,,-174440000.00000000000,5.16000,1.08000
,,,-174400000.00000000000,5.12000,1.12000
,,,-174360000.00000000000,5.12000,1.08000
,,,-174320000.00000000000,5.12000,1.12000
,,,-174280000.00000000000,5.12000,1.12000
,,,-174240000.00000000000,5.12000,1.12000
,,,-174200000.00000000000,5.08000,1.08000
,,,-174160000.00000000000,5.16000,1.12000
,,,-174120000.00000000000,5.08000,1.12000
,,,-174080000.00000000000,5.16000,1.12000
,,,-174040000.00000000000,5.16000,1.12000
,,,-174000000.00000000000,5.12000,1.12000
,,,-173960000.00000000000,5.12000,1.12000
,,,-173920000.00000000000,5.16000,1.12000
,,,-173880000.00000000000,5.12000,1.12000
,,,-173840000.00000000000,5.12000,1.12000
,,,-173800000.00000000000,5.16000,1.08000
,,,-173760000.00000000000,5.12000,1.16000
,,,-173720000.00000000000,5.12000,1.12000
,,,-173680000.00000000000,5.04000,1.12000
,,,-173640000.00000000000,5.12000,1.12000
,,,-173600000.00000000000,5.12000,1.08000
,,,-173560000.00000000000,5.12000,1.16000
,,,-173520000.00000000000,5.12000,1.12000
,,,-173480000.00000000000,5.12000,1.08000
,,,-173440000.00000000000,5.12000,1.12000
,,,-173400000.00000000000,5.16000,1.12000
,,,-173360000.00000000000,5.12000,1.16000
,,,-173320000.00000000000,5.16000,1.12000
,,,-173280000.00000000000,5.12000,1.12000
,,,-173240000.00000000000,5.12000,1.12000
,,,-173200000.00000000000,5.16000,1.12000
,,,-173160000.00000000000,5.12000,1.12000
,,,-173120000.00000000000,5.08000,1.12000
,,,-173080000.00000000000,5.12000,1.16000
,,,-173040000.00000000000,5.04000,1.12000
,,,-173000000.00000000000,5.12000,1.12000
,,,-172960000.00000000000,5.08000,1.12000
,,,-172920000.00000000000,5.12000,1.12000
,,,-172880000.00000000000,5.08000,1.12000
,,,-172840000.00000000000,5.12000,1.12000
,,,-172800000.00000000000,5.12000,1.16000
,,,-172760000.00000000000,5.08000,1.12000
,,,-172720000.00000000000,5.08000,1.12000
,,,-172680000.00000000000,5.12000,1.12000
,,,-172640000.00000000000,5.12000,1.12000
,,,-172600000.00000000000,5.08000,1.16000
,,,-172560000.00000000000,5.12000,1.12000
,,,-172520000.00000000000,5.08000,1.12000
,,,-172480000.00000000000,5.12000,1.12000
,,,-172440000.00000000000,5.08000,1.12000
,,,-172400000.00000000000,5.16000,1.12000
,,,-172360000.00000000000,5.12000,1.12000
,,,-172320000.00000000000,5.16000,1.12000
,,,-172280000.00000000000,5.12000,1.12000
,,,-172240000.00000000000,5.12000,1.16000
,,,-172200000.00000000000,5.12000,1.16000
,,,-172160000.00000000000,5.16000,1.16000
,,,-172120000.00000000000,5.08000,1.16000
,,,-172080000.00000000000,5.16000,1.16000
,,,-172040000.00000000000,5.16000,1.16000
,,,-172000000.00000000000,5.12000,1.16000
,,,-171960000.00000000000,5.04000,1.16000
,,,-171920000.00000000000,5.12000,1.16000
,,,-171880000.00000000000,5.08000,1.16000
,,,-171840000.00000000000,5.12000,1.12000
,,,-171800000.00000000000,5.12000,1.16000
,,,-171760000.00000000000,5.12000,1.16000
,,,-171720000.00000000000,5.12000,1.16000
,,,-171680000.00000000000,5.12000,1.16000
,,,-171640000.00000000000,5.12000,1.16000
,,,-171600000.00000000000,5.08000,1.16000
,,,-171560000.00000000000,5.16000,1.16000
,,,-171520000.00000000000,5.12000,1.16000
,,,-171480000.00000000000,5.12000,1.16000
,,,-171440000.00000000000,5.12000,1.16000
,,,-171400000.00000000000,5.12000,1.16000
,,,-171360000.00000000000,5.08000,1.16000
,,,-171320000.00000000000,5.16000,1.20000
,,,-171280000.00000000000,5.12000,1.16000
,,,-171240000.00000000000,5.08000,1.16000
,,,-171200000.00000000000,5.04000,1.16000
,,,-171160000.00000000000,5.16000,1.16000
,,,-171120000.00000000000,5.12000,1.16000
,,,-171080000.00000000000,5.12000,1.16000
,,,-171040000.00000000000,5.08000,1.16000
,,,-171000000.00000000000,5.08000,1.16000
,,,-170960000.00000000000,5.12000,1.16000
,,,-170920000.00000000000,5.12000,1.16000
,,,-170880000.00000000000,5.12000,1.20000
,,,-170840000.00000000000,5.08000,1.16000
,,,-170800000.00000000000,5.12000,1.16000
,,,-170760000.00000000000,5.12000,1.16000
,,,-170720000.00000000000,5.12000,1.20000
,,,-170680000.00000000000,5.08000,1.20000
,,,-170640000.00000000000,5.12000,1.20000
,,,-170600000.00000000000,5.12000,1.20000
,,,-170560000.00000000000,5.12000,1.16000
,,,-170520000.00000000000,5.12000,1.16000
,,,-170480000.00000000000,5.12000,1.16000
,,,-170440000.00000000000,5.12000,1.20000
,,,-170400000.00000000000,5.16000,1.20000
,,,-170360000.00000000000,5.12000,1.24000
,,,-170320000.00000000000,5.12000,1.20000
,,,-170280000.00000000000,5.08000,1.20000
,,,-170240000.00000000000,5.12000,1.20000
,,,-170200000.00000000000,5.12000,1.24000
,,,-170160000.00000000000,5.12000,1.20000
,,,-170120000.00000000000,5.12000,1.20000
,,,-170080000.00000000000,5.12000,1.24000
,,,-170040000.00000000000,5.12000,1.24000
,,,-170000000.00000000000,5.12000,1.20000
,,,-169960000.00000000000,5.08000,1.24000
,,,-169920000.00000000000,5.12000,1.24000
,,,-169880000.00000000000,5.12000,1.20000
,,,-169840000.00000000000,5.12000,1.20000
,,,-169800000.00000000000,5.12000,1.20000
,,,-169760000.00000000000,5.16000,1.20000
,,,-169720000.00000000000,5.12000,1.20000
,,,-169680000.00000000000,5.12000,1.20000
,,,-169640000.00000000000,5.12000,1.24000
,,,-169600000.00000000000,5.12000,1.24000
,,,-169560000.00000000000,5.12000,1.24000
,,,-169520000.00000000000,5.12000,1.24000
,,,-169480000.00000000000,5.16000,1.24000
,,,-169440000.00000000000,5.08000,1.20000
,,,-169400000.00000000000,5.16000,1.24000
,,,-169360000.00000000000,5.12000,1.24000
,,,-169320000.00000000000,5.12000,1.24000
,,,-169280000.00000000000,5.12000,1.24000
,,,-169240000.00000000000,5.12000,1.24000
,,,-169200000.00000000000,5.08000,1.24000
,,,-169160000.00000000000,5.12000,1.24000
,,,-169120000.00000000000,5.12000,1.24000
,,,-169080000.00000000000,5.12000,1.24000
,,,-169040000.00000000000,5.12000,1.28000
,,,-169000000.00000000000,5.12000,1.24000
,,,-168960000.00000000000,5.12000,1.28000
,,,-168920000.00000000000,5.12000,1.28000
,,,-168880000.00000000000,5.12000,1.28000
,,,-168840000.00000000000,5.12000,1.24000
,,,-168800000.00000000000,5.12000,1.28000
,,,-168760000.00000000000,5.12000,1.24000
,,,-168720000.00000000000,5.12000,1.24000
,,,-168680000.00000000000,5.12000,1.28000
,,,-168640000.00000000000,5.12000,1.28000
,,,-168600000.00000000000,5.12000,1.28000
,,,-168560000.00000000000,5.16000,1.28000
,,,-168520000.00000000000,5.12000,1.28000
,,,-168480000.00000000000,5.04000,1.28000
,,,-168440000.00000000000,5.12000,1.28000
,,,-168400000.00000000000,5.12000,1.28000
,,,-168360000.00000000000,5.12000,1.28000
,,,-168320000.00000000000,5.12000,1.28000
,,,-168280000.00000000000,5.12000,1.32000
,,,-168240000.00000000000,5.16000,1.28000
,,,-168200000.00000000000,5.08000,1.28000
,,,-168160000.00000000000,5.12000,1.28000
,,,-168120000.00000000000,5.12000,1.28000
,,,-168080000.00000000000,5.12000,1.32000
,,,-168040000.00000000000,5.12000,1.32000
,,,-168000000.00000000000,5.08000,1.28000
,,,-167960000.00000000000,5.12000,1.28000
,,,-167920000.00000000000,5.12000,1.28000
,,,-167880000.00000000000,5.12000,1.32000
,,,-167840000.00000000000,5.08000,1.28000
,,,-167800000.00000000000,5.12000,1.28000
,,,-167760000.00000000000,5.08000,1.28000
,,,-167720000.00000000000,5.16000,1.32000
,,,-167680000.00000000000,5.12000,1.28000
,,,-167640000.00000000000,5.12000,1.32000
,,,-167600000.00000000000,5.12000,1.32000
,,,-167560000.00000000000,5.12000,1.32000
,,,-167520000.00000000000,5.12000,1.32000
,,,-167480000.00000000000,5.12000,1.32000
,,,-167440000.00000000000,5.12000,1.32000
,,,-167400000.00000000000,5.12000,1.32000
,,,-167360000.00000000000,5.16000,1.32000
,,,-167320000.00000000000,5.08000,1.32000
,,,-167280000.00000000000,5.12000,1.32000
,,,-167240000.00000000000,5.12000,1.32000
,,,-167200000.00000000000,5.08000,1.32000
,,,-167160000.00000000000,5.12000,1.32000
,,,-167120000.00000000000,5.12000,1.36000
,,,-167080000.00000000000,5.12000,1.32000
,,,-167040000.00000000000,5.04000,1.40000
,,,-167000000.00000000000,5.12000,1.36000
,,,-166960000.00000000000,5.16000,1.32000
,,,-166920000.00000000000,5.12000,1.36000
,,,-166880000.00000000000,5.12000,1.32000
,,,-166840000.00000000000,5.04000,1.36000
,,,-166800000.00000000000,5.12000,1.36000
,,,-166760000.00000000000,5.08000,1.36000
,,,-166720000.00000000000,5.12000,1.40000
,,,-166680000.00000000000,5.12000,1.40000
,,,-166640000.00000000000,5.12000,1.36000
,,,-166600000.00000000000,5.08000,1.40000
,,,-166560000.00000000000,5.12000,1.40000
,,,-166520000.00000000000,5.08000,1.36000
,,,-166480000.00000000000,5.12000,1.40000
,,,-166440000.00000000000,5.16000,1.36000
,,,-166400000.00000000000,5.12000,1.40000
,,,-166360000.00000000000,5.12000,1.40000
,,,-166320000.00000000000,5.12000,1.40000
,,,-166280000.00000000000,5.16000,1.40000
,,,-166240000.00000000000,5.12000,1.40000
,,,-166200000.00000000000,5.12000,1.40000
,,,-166160000.00000000000,5.12000,1.40000
,,,-166120000.00000000000,5.16000,1.40000
,,,-166080000.00000000000,5.08000,1.40000
,,,-166040000.00000000000,5.08000,1.40000
,,,-166000000.00000000000,5.12000,1.40000
,,,-165960000.00000000000,5.12000,1.40000
,,,-165920000.00000000000,5.12000,1.40000
,,,-165880000.00000000000,5.12000,1.40000
,,,-165840000.00000000000,5.12000,1.40000
,,,-165800000.00000000000,5.12000,1.44000
,,,-165760000.00000000000,5.12000,1.44000
,,,-165720000.00000000000,5.12000,1.44000
,,,-165680000.00000000000,5.08000,1.40000
,,,-165640000.00000000000,5.12000,1.44000
,,,-165600000.00000000000,5.16000,1.44000
,,,-165560000.00000000000,5.12000,1.44000
,,,-165520000.00000000000,5.12000,1.44000
,,,-165480000.00000000000,5.12000,1.44000
,,,-165440000.00000000000,5.12000,1.44000
,,,-165400000.00000000000,5.12000,1.48000
,,,-165360000.00000000000,5.12000,1.44000
,,,-165320000.00000000000,5.12000,1.44000
,,,-165280000.00000000000,5.16000,1.44000
,,,-165240000.00000000000,5.12000,1.44000
,,,-165200000.00000000000,5.12000,1.44000
,,,-165160000.00000000000,5.12000,1.48000
,,,-165120000.00000000000,5.12000,1.48000
,,,-165080000.00000000000,5.12000,1.48000
,,,-165040000.00000000000,5.12000,1.48000
,,,-165000000.00000000000,5.12000,1.48000
,,,-164960000.00000000000,5.12000,1.48000
,,,-164920000.00000000000,5.12000,1.48000
,,,-164880000.00000000000,5.04000,1.48000
,,,-164840000.00000000000,5.12000,1.48000
,,,-164800000.00000000000,5.04000,1.48000
,,,-164760000.00000000000,5.12000,1.48000
,,,-164720000.00000000000,5.04000,1.48000
,,,-164680000.00000000000,5.12000,1.52000
,,,-164640000.00000000000,5.12000,1.48000
,,,-164600000.00000000000,5.12000,1.52000
,,,-164560000.00000000000,5.12000,1.52000
,,,-164520000.00000000000,5.16000,1.52000
,,,-164480000.00000000000,5.12000,1.52000
,,,-164440000.00000000000,5.12000,1.52000
,,,-164400000.00000000000,5.08000,1.52000
,,,-164360000.00000000000,5.12000,1.52000
,,,-164320000.00000000000,5.12000,1.52000
